##Temp./°C,Time/min,Mass loss(subtr.)/mg,DSC(subtr.)/(mW/mg),Sensit./(uV/mW)
57.652,12.01699,-0.04596082,0.16551,1.07382
57.752,12.028880000000001,-0.04562321,0.16394,1.07381
57.852,12.0408,-0.04507079,0.16419,1.0738
57.952,12.05274,-0.04576132,0.16651,1.07379
58.052,12.06454,-0.04623131,0.16696,1.07378
58.152,12.0763,-0.04511741,0.16467,1.0737700000000001
58.252,12.08805,-0.04599662,0.16702999999999998,1.0737700000000001
58.352,12.09987,-0.04650937,0.1684,1.07376
58.452,12.11166,-0.04650584,0.16958,1.07375
58.552,12.12337,-0.0465449,0.1705,1.07374
58.652,12.1351,-0.04735593,0.17106,1.0737299999999999
58.752,12.14676,-0.04798287,0.17119,1.07372
58.852,12.158380000000001,-0.04700398,0.17172,1.07371
58.952,12.17005,-0.04640131,0.17235999999999999,1.0737
59.052,12.18167,-0.04714065,0.1705,1.07369
59.152,12.19329,-0.04681193,0.17336,1.07368
59.252,12.20479,-0.04622767,0.17328,1.07368
59.352,12.21636,-0.04631439,0.17434000000000002,1.0736700000000001
59.452,12.227889999999999,-0.0462991,0.17373,1.07366
59.552,12.23944,-0.04629833,0.17547000000000001,1.07365
59.652,12.25099,-0.04670889,0.17598,1.07364
59.752,12.26247,-0.04769776,0.17474,1.0736299999999999
59.852,12.2739,-0.04758451,0.17844000000000002,1.07362
59.952,12.28547,-0.04761328,0.17807,1.07361
60.052,12.29703,-0.04761908,0.17781,1.0736
60.152,12.30847,-0.04751635,0.17814000000000002,1.07359
60.252,12.31982,-0.047498,0.17915,1.07358
60.352,12.3312,-0.04744871,0.17945,1.0735700000000001
60.452,12.34256,-0.04669425,0.17851,1.07356
60.552,12.35394,-0.04683934,0.18112999999999999,1.07355
60.652,12.3653,-0.04742666,0.17754,1.07355
60.752,12.37659,-0.0466224,0.17922000000000002,1.07354
60.852,12.387830000000001,-0.04597108,0.18076,1.0735299999999999
60.952,12.39905,-0.04597042,0.18128,1.07352
61.052,12.41034,-0.04597948,0.18209,1.07351
61.152,12.421619999999999,-0.0470859,0.18254,1.0735
61.252,12.43285,-0.04737944,0.18253,1.07349
61.352,12.4441,-0.0475781,0.18354,1.07348
61.452,12.455169999999999,-0.04851877,0.18233,1.0734700000000001
61.552,12.46622,-0.04886539,0.184,1.07346
61.652,12.47748,-0.04881242,0.18539,1.07345
61.752,12.48869,-0.04860323,0.18631,1.07344
61.852,12.499789999999999,-0.04739792,0.18635,1.0734299999999999
61.952,12.51089,-0.04812739,0.18800999999999998,1.07342
62.052,12.522039999999999,-0.04873061,0.18664,1.07341
62.152,12.53315,-0.04872255,0.1867,1.0734
62.252,12.54429,-0.04848338,0.18932000000000002,1.07339
62.352,12.55543,-0.04763215,0.18761,1.07338
62.452,12.56653,-0.04730328,0.18875999999999998,1.0733700000000002
62.552,12.5777,-0.04786539,0.18817,1.07336
62.652,12.58878,-0.04866459,0.18863,1.07335
62.752,12.59989,-0.04871096,0.18996,1.07334
62.852,12.61083,-0.04871209,0.19014,1.07333
62.952,12.62192,-0.04870472,0.1908,1.07332
63.052,12.63285,-0.04873622,0.19180999999999998,1.07331
63.152,12.64385,-0.04856352,0.19024000000000002,1.0733
63.252,12.65484,-0.04850063,0.19122999999999998,1.0732899999999999
63.352,12.665980000000001,-0.04873473,0.19230999999999998,1.07328
63.452,12.67712,-0.04868966,0.19457,1.0732700000000002
63.552,12.6881,-0.04871198,0.19369,1.07326
63.652,12.699110000000001,-0.04867691,0.19409,1.07325
63.752,12.71013,-0.04937109,0.19589,1.07324
63.852,12.721119999999999,-0.05004243,0.19455999999999998,1.07323
63.952,12.73206,-0.04947958,0.19491,1.07322
64.052,12.743030000000001,-0.04861094,0.19535999999999998,1.07321
64.152,12.75403,-0.04872193,0.19573,1.0732
64.252,12.765039999999999,-0.04870666,0.19602999999999998,1.0731899999999999
64.352,12.776069999999999,-0.04865003,0.19816,1.07318
64.452,12.78698,-0.0491117,0.19687000000000002,1.0731700000000002
64.552,12.797880000000001,-0.04993313,0.19783,1.0731600000000001
64.652,12.808819999999999,-0.05003113,0.19813,1.07315
64.752,12.81988,-0.05001973,0.19805999999999999,1.07314
64.852,12.830869999999999,-0.05001928,0.19805999999999999,1.07313
64.952,12.84184,-0.05002265,0.19838,1.07312
65.052,12.8528,-0.05000535,0.1997,1.07311
65.152,12.86369,-0.0500916,0.20131,1.0731
65.252,12.87461,-0.04960391,0.20157,1.07308
65.352,12.8855,-0.0487769,0.20121,1.07307
65.452,12.89637,-0.04865258,0.20246,1.0730600000000001
65.552,12.90724,-0.04914449,0.20252,1.07305
65.652,12.91813,-0.04994717,0.20232999999999998,1.07304
65.752,12.92908,-0.05002753,0.2031,1.07303
65.852,12.93998,-0.05002004,0.20506999999999997,1.07302
65.952,12.95079,-0.05003314,0.202,1.07301
66.052,12.96161,-0.04990525,0.20192000000000002,1.073
66.152,12.97242,-0.0488628,0.203,1.0729899999999999
66.252,12.983130000000001,-0.04871012,0.20392000000000002,1.0729799999999998
66.352,12.99395,-0.04862642,0.20581999999999998,1.07297
66.452,13.00481,-0.0491381,0.20526999999999998,1.0729600000000001
66.552,13.0156,-0.04996963,0.2051,1.07295
66.652,13.02641,-0.05002516,0.20499,1.07293
66.752,13.037139999999999,-0.05001846,0.2051,1.07292
66.852,13.047939999999999,-0.0500217,0.20529,1.07291
66.952,13.058710000000001,-0.05001588,0.20576,1.0729
67.052,13.06954,-0.05031289,0.20648000000000002,1.07289
67.152,13.08039,-0.05136047,0.20784,1.0728799999999998
67.252,13.09115,-0.05133255,0.2088,1.07287
67.352,13.10197,-0.05129873,0.20686,1.0728600000000001
67.452,13.11276,-0.05160997,0.20648000000000002,1.07285
67.552,13.12355,-0.05223556,0.20775,1.07284
67.652,13.134229999999999,-0.05142544,0.20876,1.07282
67.752,13.1449,-0.05132189,0.20901999999999998,1.07281
67.852,13.15564,-0.05133195,0.20879,1.0728
67.952,13.16639,-0.05132952,0.20881999999999998,1.07279
68.052,13.17706,-0.05133023,0.20978000000000002,1.0727799999999998
68.152,13.18781,-0.05132956,0.21091,1.07277
68.252,13.19856,-0.05153771,0.21169000000000002,1.07276
68.352,13.2092,-0.05272324,0.21172,1.07275
68.452,13.219970000000002,-0.05211312,0.21264,1.07274
68.552,13.23069,-0.0514374,0.21222,1.0727200000000001
68.652,13.24138,-0.05191456,0.21139000000000002,1.07271
68.752,13.25206,-0.05283581,0.21241,1.0727
68.852,13.26275,-0.05273682,0.21278000000000002,1.07269
68.952,13.27345,-0.05276664,0.21245999999999998,1.0726799999999999
69.052,13.2841,-0.05275828,0.21322,1.07267
69.152,13.294789999999999,-0.0527602,0.21223000000000003,1.07266
69.252,13.30541,-0.05276093,0.21322,1.07264
69.352,13.31611,-0.05275609,0.2146,1.07263
69.452,13.32675,-0.05287599,0.21561999999999998,1.0726200000000001
69.552,13.33739,-0.05395238,0.21411,1.07261
69.652,13.34803,-0.05425256,0.21334,1.0726
69.752,13.35873,-0.05412617,0.21648,1.07259
69.852,13.369420000000002,-0.05512889,0.21461999999999998,1.07257
69.952,13.38006,-0.05551001,0.21413000000000001,1.07256
70.052,13.390670000000002,-0.05552058,0.21709,1.07255
70.152,13.4013,-0.05542059,0.21611999999999998,1.07254
70.252,13.41186,-0.05438852,0.21522,1.07253
70.352,13.422529999999998,-0.05418159,0.21775999999999998,1.0725200000000001
70.452,13.433179999999998,-0.05420054,0.21615,1.0725
70.552,13.44379,-0.05413305,0.21645,1.07249
70.652,13.4544,-0.05348166,0.21668,1.0724799999999999
70.752,13.46507,-0.0523155,0.21778000000000003,1.07247
70.852,13.475729999999999,-0.0516302,0.21779,1.07246
70.952,13.486429999999999,-0.05154954,0.2184,1.07245
71.052,13.49683,-0.05156271,0.21900999999999998,1.07243
71.152,13.507220000000002,-0.05155892,0.21779,1.0724200000000002
71.252,13.51779,-0.05156176,0.22069,1.07241
71.352,13.52832,-0.05155476,0.2187,1.0724
71.452,13.53894,-0.05180962,0.2204,1.07239
71.552,13.549520000000001,-0.05285086,0.21994,1.07237
71.652,13.560189999999999,-0.05287724,0.2199,1.07236
71.752,13.57078,-0.05288273,0.22052,1.07235
71.852,13.581389999999999,-0.05287908,0.22203,1.07234
71.952,13.59198,-0.05287899,0.22234,1.07233
72.052,13.60261,-0.05288698,0.22213000000000002,1.07231
72.152,13.6132,-0.0528472,0.22265,1.0723
72.252,13.62379,-0.0530593,0.22215,1.07229
72.352,13.63437,-0.05387969,0.2225,1.07228
72.452,13.64489,-0.05423916,0.22205999999999998,1.07226
72.552,13.655510000000001,-0.05417827,0.22365,1.07225
72.652,13.6661,-0.05419204,0.22332,1.0722399999999999
72.752,13.67665,-0.05419254,0.22028000000000003,1.07223
72.852,13.68711,-0.05417841,0.2223,1.0722200000000002
72.952,13.69762,-0.05422985,0.22207,1.0722
73.052,13.70819,-0.05388127,0.22300999999999999,1.07219
73.152,13.718779999999999,-0.05415167,0.22411999999999999,1.07218
73.252,13.729370000000001,-0.05419493,0.22496999999999998,1.07217
73.352,13.739939999999999,-0.05418988,0.22335,1.07215
73.452,13.750470000000002,-0.05418978,0.2238,1.0721399999999999
73.552,13.76106,-0.05419011,0.22559,1.07213
73.652,13.771579999999998,-0.05418999,0.22421999999999997,1.07212
73.752,13.78212,-0.05418981,0.2259,1.0721
73.852,13.792679999999999,-0.05419094,0.22385,1.07209
73.952,13.80326,-0.05418568,0.22513000000000002,1.07208
74.052,13.81381,-0.05422712,0.22496,1.07207
74.152,13.82436,-0.05497549,0.2249,1.07205
74.252,13.83494,-0.05560279,0.22554000000000002,1.0720399999999999
74.352,13.84539,-0.05548642,0.22601999999999997,1.0720299999999998
74.452,13.85586,-0.0555158,0.22637,1.07202
74.552,13.866320000000002,-0.05550856,0.22610999999999998,1.072
74.652,13.87685,-0.05551045,0.22819,1.07199
74.752,13.887379999999999,-0.05550947,0.22626999999999997,1.07198
74.852,13.897860000000001,-0.05551156,0.22743000000000002,1.07196
74.952,13.90835,-0.05550512,0.22780999999999998,1.07195
75.052,13.919020000000002,-0.05575683,0.22939,1.07194
75.152,13.929529999999998,-0.05679011,0.22846999999999998,1.0719299999999998
75.252,13.93999,-0.0568202,0.22823000000000002,1.0719100000000001
75.352,13.950470000000001,-0.0564509,0.22925,1.0719
75.452,13.960970000000001,-0.05545231,0.22596,1.07189
75.552,13.97146,-0.05551761,0.22575,1.07187
75.652,13.98194,-0.05549364,0.22971,1.07186
75.752,13.992370000000001,-0.05550504,0.22981999999999997,1.07185
75.852,14.002770000000002,-0.05548492,0.22916999999999998,1.07184
75.952,14.013279999999998,-0.05556433,0.22996,1.07182
76.052,14.02377,-0.05517328,0.22939,1.07181
76.152,14.034229999999999,-0.05432655,0.23087,1.0718
76.252,14.04468,-0.05500634,0.23043000000000002,1.07178
76.352,14.05519,-0.05559741,0.23088000000000003,1.0717700000000001
76.452,14.065679999999999,-0.05549509,0.22962,1.07176
76.552,14.07615,-0.05541062,0.22763000000000003,1.07174
76.652,14.086529999999998,-0.05448371,0.23015,1.0717299999999998
76.752,14.096860000000001,-0.0541262,0.23217,1.07172
76.852,14.10733,-0.05421665,0.2308,1.0717
76.952,14.1177,-0.05414067,0.23101,1.07169
77.052,14.12815,-0.05469857,0.23092,1.07168
77.152,14.13866,-0.05544997,0.22993000000000002,1.07166
77.252,14.14904,-0.05550944,0.22841999999999998,1.07165
77.352,14.15942,-0.05549746,0.23083,1.07164
77.452,14.16981,-0.05550163,0.23205,1.07162
77.552,14.18012,-0.05550385,0.23224,1.07161
77.652,14.19041,-0.05619479,0.23187,1.0716
77.752,14.200679999999998,-0.05683797,0.23235,1.07158
77.852,14.2111,-0.05681274,0.23434000000000002,1.0715700000000001
77.952,14.221470000000002,-0.05682241,0.23305,1.07156
78.052,14.231910000000001,-0.05681924,0.23123000000000002,1.07154
78.152,14.242320000000001,-0.05682023,0.23333,1.0715299999999999
78.252,14.25273,-0.05681994,0.23239,1.07152
78.352,14.263160000000001,-0.05682002,0.23364000000000001,1.0715
78.452,14.273539999999999,-0.05681998,0.23417,1.07149
78.552,14.283920000000002,-0.05682007,0.23418000000000003,1.07148
78.652,14.2943,-0.05681973,0.23254,1.07146
78.752,14.30473,-0.05682108,0.23364000000000001,1.07145
78.852,14.31514,-0.05681579,0.23508,1.0714299999999999
78.952,14.32557,-0.05683629,0.23501,1.07142
79.052,14.335970000000001,-0.05675788,0.23433,1.07141
79.152,14.34639,-0.05722309,0.23431,1.07139
79.252,14.35685,-0.05775823,0.23556,1.07138
79.352,14.36731,-0.05782759,0.23368000000000003,1.0713700000000002
79.452,14.37771,-0.05777778,0.23401999999999998,1.07135
79.552,14.38812,-0.05808794,0.23462,1.07134
79.652,14.39851,-0.05815573,0.23203000000000001,1.07132
79.752,14.409089999999999,-0.05812343,0.23418000000000003,1.07131
79.852,14.41951,-0.05845724,0.23556,1.0713
79.952,14.42985,-0.05847302,0.23412,1.07128
80.052,14.440129999999998,-0.05847757,0.23356999999999997,1.0712700000000002
80.152,14.450439999999999,-0.05948515,0.234,1.07125
80.252,14.46074,-0.05978283,0.23576999999999998,1.07124
80.352,14.47101,-0.05977903,0.23467,1.07123
80.452,14.481329999999998,-0.05978028,0.23349,1.07121
80.552,14.49169,-0.05978012,0.23349,1.0712
80.652,14.501920000000002,-0.05977907,0.23426,1.07118
80.752,14.512089999999999,-0.05978391,0.23476,1.0711700000000002
80.852,14.52239,-0.05976326,0.2354,1.0711600000000001
80.952,14.5327,-0.05985065,0.23598000000000002,1.07114
81.052,14.543029999999998,-0.0594531,0.23592,1.07113
81.152,14.55326,-0.05895601,0.23469,1.07111
81.252,14.5635,-0.06002173,0.23481999999999997,1.0711
81.352,14.57381,-0.06010633,0.23551999999999998,1.07108
81.452,14.5841,-0.06012346,0.2352,1.07107
81.552,14.594389999999999,-0.06005719,0.23633,1.0710600000000001
81.652,14.6047,-0.06038449,0.23589000000000002,1.07104
81.752,14.614970000000001,-0.06100123,0.23683,1.07103
81.852,14.6252,-0.06111381,0.23676999999999998,1.07101
81.952,14.63546,-0.06109976,0.23875,1.071
82.052,14.645729999999999,-0.0610875,0.23823000000000003,1.0709799999999998
82.152,14.65598,-0.06115071,0.23688,1.07097
82.252,14.666210000000001,-0.06075371,0.23676,1.0709600000000001
82.352,14.676470000000002,-0.05995764,0.23621,1.07094
82.452,14.686670000000001,-0.05975506,0.2388,1.07093
82.552,14.69687,-0.05979707,0.23856,1.07091
82.652,14.70713,-0.05979419,0.2382,1.0709
82.752,14.7175,-0.0597684,0.23867,1.0708799999999998
82.852,14.72778,-0.06001961,0.23895999999999998,1.07087
82.952,14.737960000000001,-0.06039819,0.23906,1.07085
83.052,14.74814,-0.06044938,0.23874,1.07084
83.152,14.758370000000001,-0.06043783,0.23711999999999997,1.07082
83.252,14.76861,-0.06044049,0.23836,1.07081
83.352,14.778739999999999,-0.06043988,0.23818000000000003,1.07079
83.452,14.78885,-0.06044003,0.23909,1.0707799999999998
83.552,14.79899,-0.06043999,0.23978000000000002,1.07076
83.652,14.80916,-0.06044,0.23931999999999998,1.07075
83.752,14.81935,-0.06044,0.23839000000000002,1.07074
83.852,14.82952,-0.06044,0.23863,1.0707200000000001
83.952,14.839670000000002,-0.06044001,0.24149,1.07071
84.052,14.84989,-0.06043999,0.24286,1.07069
84.152,14.8601,-0.06043997,0.24014000000000002,1.0706799999999999
84.252,14.87033,-0.06044035,0.23961999999999997,1.07066
84.352,14.880579999999998,-0.06043755,0.23925,1.07065
84.452,14.890789999999999,-0.0604527,0.23885,1.07063
84.552,14.901079999999999,-0.0603719,0.23917,1.0706200000000001
84.652,14.91124,-0.05934058,0.24211999999999997,1.0706
84.752,14.92146,-0.05919037,0.241,1.07059
84.852,14.93167,-0.05983283,0.23965999999999998,1.07057
84.952,14.941920000000001,-0.05976206,0.23964000000000002,1.07056
85.052,14.95209,-0.05979512,0.24089000000000002,1.07054
85.152,14.96226,-0.05973523,0.23951999999999998,1.0705200000000001
85.252,14.97246,-0.05997306,0.23864000000000002,1.07051
85.352,14.98264,-0.06094095,0.24156999999999998,1.07049
85.452,14.9928,-0.06112059,0.23917,1.0704799999999999
85.552,15.003029999999999,-0.06104156,0.23893000000000003,1.07046
85.652,15.01319,-0.06135914,0.24056,1.07045
85.752,15.02317,-0.06227954,0.24031,1.07043
85.852,15.03321,-0.06241667,0.23915999999999998,1.0704200000000001
85.952,15.043389999999999,-0.06240885,0.24051,1.0704
86.052,15.05355,-0.06240777,0.24140999999999999,1.07039
86.152,15.063629999999998,-0.06242039,0.2394,1.07037
86.252,15.0737,-0.06237014,0.24045999999999998,1.07036
86.352,15.083789999999999,-0.06259817,0.24081,1.07034
86.452,15.093879999999999,-0.06334333,0.23963,1.07033
86.552,15.103979999999998,-0.06304496,0.23995999999999998,1.07031
86.652,15.11405,-0.0623105,0.24139000000000002,1.07029
86.752,15.124120000000001,-0.06244983,0.24045,1.07028
86.852,15.134170000000001,-0.0624106,0.24128000000000002,1.07026
86.952,15.14422,-0.06242794,0.24088,1.07025
87.052,15.15425,-0.06239765,0.24139000000000002,1.07023
87.152,15.16433,-0.0625021,0.24111999999999997,1.0702200000000002
87.252,15.17443,-0.06202293,0.24261999999999997,1.0702
87.352,15.1845,-0.06118002,0.24173000000000003,1.07019
87.452,15.19454,-0.06109332,0.23945999999999998,1.07017
87.552,15.20459,-0.06110178,0.24004,1.07015
87.652,15.214620000000002,-0.06109951,0.24088,1.0701399999999999
87.752,15.224739999999999,-0.06110019,0.24055,1.0701200000000002
87.852,15.23499,-0.06109972,0.2397,1.0701100000000001
87.952,15.24511,-0.06110096,0.2406,1.07009
88.052,15.2551,-0.06109642,0.24185,1.07008
88.152,15.26511,-0.06111328,0.23909,1.07006
88.252,15.275160000000001,-0.0610504,0.2396,1.0700399999999999
88.352,15.285260000000001,-0.06138126,0.24095999999999998,1.07003
88.452,15.29531,-0.06218087,0.24018,1.0700100000000001
88.552,15.30529,-0.0624543,0.24168,1.07
88.652,15.31528,-0.0624536,0.24265,1.06998
88.752,15.325320000000001,-0.06215292,0.24170999999999998,1.06996
88.852,15.335339999999999,-0.06127807,0.24211999999999997,1.06995
88.952,15.345410000000001,-0.06138293,0.24131,1.0699299999999998
89.052,15.355479999999998,-0.06201842,0.23856999999999998,1.06992
89.152,15.36554,-0.06210077,0.23903000000000002,1.0699
89.252,15.37558,-0.06208739,0.24036999999999997,1.06988
89.352,15.38555,-0.06208961,0.24053000000000002,1.06987
89.452,15.395529999999999,-0.06209417,0.24191999999999997,1.06985
89.552,15.40557,-0.06207383,0.24068,1.06984
89.652,15.415629999999998,-0.06220973,0.23948000000000003,1.06982
89.752,15.42566,-0.06283105,0.2409,1.0698
89.852,15.43566,-0.06313202,0.24068,1.06979
89.952,15.44566,-0.06306672,0.23906999999999998,1.06977
90.052,15.45568,-0.06308118,0.24069000000000002,1.06975
90.152,15.465729999999999,-0.06308846,0.24164000000000002,1.06974
90.252,15.47577,-0.06304478,0.24014000000000002,1.06972
90.352,15.485779999999998,-0.0632763,0.23897,1.06971
90.452,15.495770000000002,-0.06343543,0.23915,1.06969
90.552,15.505820000000002,-0.0634829,0.23936,1.0696700000000001
90.652,15.515939999999999,-0.06443588,0.23829,1.06966
90.752,15.526010000000001,-0.06491187,0.23904,1.06964
90.852,15.53602,-0.06482033,0.23926,1.06962
90.952,15.54607,-0.06478709,0.23976999999999998,1.06961
91.052,15.55616,-0.0651652,0.23942,1.06959
91.152,15.56618,-0.06603582,0.23895,1.0695700000000001
91.252,15.57616,-0.06630887,0.23851999999999998,1.06956
91.352,15.586139999999999,-0.06624665,0.23898000000000003,1.06954
91.452,15.59614,-0.06626447,0.23698000000000002,1.06952
91.552,15.60619,-0.0662531,0.23918000000000003,1.06951
91.652,15.61624,-0.06624787,0.23908000000000001,1.06949
91.752,15.62623,-0.06625601,0.2389,1.0694700000000001
91.852,15.6362,-0.06615182,0.23886,1.06946
91.952,15.646170000000001,-0.06527173,0.24003000000000002,1.06944
92.052,15.656179999999999,-0.06486645,0.23853000000000002,1.06942
92.152,15.666210000000001,-0.06495966,0.23781999999999998,1.06941
92.252,15.6762,-0.06493469,0.23761,1.06939
92.352,15.68614,-0.06494145,0.23805,1.0693700000000002
92.452,15.696079999999998,-0.06493961,0.24015,1.06936
92.552,15.70605,-0.0649401,0.23939000000000002,1.06934
92.652,15.71596,-0.06493997,0.2381,1.06932
92.752,15.72587,-0.06494001,0.23703000000000002,1.06931
92.852,15.73582,-0.06494,0.23767,1.06929
92.952,15.74584,-0.06493999,0.23763,1.0692700000000002
93.052,15.755820000000002,-0.06494002,0.23696,1.06925
93.152,15.76569,-0.06493993,0.2384,1.06924
93.252,15.77564,-0.06494026,0.23786,1.06922
93.352,15.78563,-0.06493901,0.23701,1.0692
93.452,15.79558,-0.06494367,0.23936,1.0691899999999999
93.552,15.80556,-0.06492637,0.23749,1.0691700000000002
93.652,15.815520000000001,-0.064991,0.23615,1.06915
93.752,15.825460000000001,-0.06464271,0.23935,1.06914
93.852,15.83544,-0.06385352,0.23868000000000003,1.06912
93.952,15.84539,-0.06357345,0.23829,1.0691
94.052,15.85532,-0.06363265,0.23786999999999997,1.06908
94.152,15.86529,-0.06361612,0.23814000000000002,1.06907
94.252,15.875229999999998,-0.06362281,0.23755,1.06905
94.352,15.885179999999998,-0.06361272,0.23542,1.06903
94.452,15.89515,-0.06369131,0.23501,1.06902
94.552,15.90509,-0.06448293,0.23567,1.069
94.652,15.91501,-0.06501946,0.23769,1.0689799999999998
94.752,15.92494,-0.06490574,0.23643000000000003,1.0689600000000001
94.852,15.93486,-0.06493702,0.23688,1.06895
94.952,15.94476,-0.06492646,0.23704,1.06893
95.052,15.954629999999998,-0.06493696,0.23505,1.06891
95.152,15.964529999999998,-0.06487539,0.23512,1.06889
95.252,15.974470000000002,-0.06413727,0.23456999999999997,1.0688799999999998
95.352,15.984379999999998,-0.06352494,0.23556,1.0688600000000001
95.452,15.994270000000002,-0.06364511,0.23605,1.06884
95.552,16.00421,-0.0636147,0.23708,1.06882
95.652,16.01417,-0.0636162,0.23678000000000002,1.06881
95.752,16.024070000000002,-0.06364039,0.2352,1.06879
95.852,16.0339,-0.06354461,0.23585,1.06877
95.952,16.04374,-0.0639431,0.23401,1.06875
96.052,16.0536,-0.0648277,0.23531,1.06874
96.152,16.063470000000002,-0.06494694,0.23711,1.0687200000000001
96.252,16.073320000000002,-0.06493812,0.23558,1.0687
96.352,16.08315,-0.06494058,0.2359,1.0686799999999999
96.452,16.09297,-0.06493956,0.23506,1.06866
96.552,16.10281,-0.06494109,0.23825,1.06865
96.652,16.11273,-0.06493615,0.23714000000000002,1.06863
96.752,16.12259,-0.06495356,0.23533,1.06861
96.852,16.132460000000002,-0.06489193,0.23661,1.06859
96.952,16.14232,-0.06511992,0.23819,1.0685799999999999
